year,month,day,temp,humidity,sun,wind
2009,8,10,29.2,84,0.1,2.5
2009,8,11,31.9,75,2.1,2
2009,8,12,35.6,70,9,2.3
2009,8,13,34.3,71,4.4,2.9
2009,8,14,32.4,62,8.3,2.2
2009,8,15,31.5,59,4.8,1.8
2009,8,16,32.8,62,4.4,1.9
2009,8,17,35.8,55,12.3,2.3
2009,8,18,34.3,57,11.8,2.5
2009,8,19,34.6,56,12,2
2009,8,20,33.6,61,9,2.7
2009,8,21,33,64,3.5,3.3
2009,8,22,32.2,68,5.5,3.4
2009,8,23,32.5,53,6.2,1.9
2009,8,24,31.7,50,11.2,2.5
2009,8,25,30.3,52,11,1.8
2009,8,26,30.1,61,4.2,2.4
2009,8,27,32.9,51,3.3,1.7
2009,8,28,33.1,59,4.6,2.3
2009,8,29,30,70,0.8,2
2009,8,30,32.6,61,8.8,2.5
2009,8,31,27.3,62,2.4,2.3
2009,9,1,31.5,53,11.9,2.7
2009,9,2,33.4,60,7.4,2.5
2009,9,3,31.2,64,4,2.3
2009,9,4,32.9,61,5,2.2
2009,9,5,34,60,10.2,2.7
2009,9,6,34.5,57,10.4,2.5
2009,9,7,33.2,58,11.1,2.8
2009,9,8,31.3,59,9.3,2.8
2009,9,9,27.8,53,6.8,2.6
2009,9,10,28,50,10.6,1.6
2009,9,11,30.8,48,5.8,1.8
2009,9,12,25.3,75,0,1.9
2009,9,13,28.1,60,8.5,2.1
2009,9,14,27.6,58,5.4,1.4
2009,9,15,22.6,77,0,1.6
2009,9,16,28.2,61,7.9,1.8
2009,9,17,29.5,56,9.9,1.9
2009,9,18,27.6,60,1.2,2.5
2009,9,19,28.5,56,8.5,2.6
2009,9,20,28.4,48,10.8,2.3
2009,9,21,30,57,8.7,2.3
2009,9,22,27.7,66,0,1.4
2009,9,23,29.1,71,2.6,2.1
2009,9,24,31.5,57,10.2,2.1
2009,9,25,31.1,61,10.3,1.9
2009,9,26,30.8,58,9.8,2
2009,9,27,31.5,54,7.9,2.5
2009,9,28,27.7,66,1.9,3
2009,9,29,26,73,0,2
2009,9,30,22,88,0,1.8
2010,5,1,20.5,51,12.1,2.9
2010,5,2,22.4,38,12.8,2.2
2010,5,3,26.1,50,9.7,2.4
2010,5,4,26.7,59,9.5,2
2010,5,5,28,64,8.9,2.3
2010,5,6,27.8,62,6.8,2.4
2010,5,7,22,80,1.3,1.7
2010,5,8,24.2,52,10.7,2
2010,5,9,26,39,6.6,1.7
2010,5,10,19.8,67,0,2.1
2010,5,11,19.3,80,0,2.5
2010,5,12,18.7,57,5.2,3
2010,5,13,20,49,8.3,2.9
2010,5,14,19.6,52,4.4,2.4
2010,5,15,22.8,51,10.6,2.3
2010,5,16,25,57,11.4,2.6
2010,5,17,26.5,58,11.8,2.6
2010,5,18,26.1,52,7.4,3.3
2010,5,19,22.8,83,0,1.2
2010,5,20,26.1,82,0.3,1.8
2010,5,21,28.3,56,8.1,1.7
2010,5,22,31.3,50,6.9,2
2010,5,23,22.4,80,0,4.4
2010,5,24,22.7,80,0,2.5
2010,5,25,27.4,65,7.6,3
2010,5,26,21.7,66,2,3.8
2010,5,27,18.8,59,1.3,3.1
2010,5,28,20.3,58,5.1,2.8
2010,5,29,23.7,52,10.6,2.2
2010,5,30,25.3,51,13.5,2.3
2010,5,31,26.7,54,10.2,2.7
2010,6,1,25.9,62,6.3,2.3
2010,6,2,28.3,55,13.1,2.5
2010,6,3,28.1,57,10.3,2.1
2010,6,4,28.1,57,12.3,2.3
2010,6,5,29.7,51,13.3,2.1
2010,6,6,29.3,50,9.1,2.1
2010,6,7,24.3,67,0,1.7
2010,6,8,22.7,57,0,3.3
2010,6,9,27.8,51,3.3,1.8
2010,6,10,29.9,50,13.3,2.5
2010,6,11,31.8,51,13.1,2.6
2010,6,12,29.2,63,11.6,2.7
2010,6,13,22.6,77,0,2.9
2010,6,14,27.8,65,3.4,3
2010,6,15,24,84,0,2
2010,6,16,28.7,75,4.5,2
2010,6,17,32,67,9.9,2.2
2010,6,18,25.5,86,0,2
2010,6,19,28.9,81,2,3
2010,6,20,27.5,76,0,2.1
2010,6,21,27.9,76,0.2,2.7
2010,6,22,30.4,71,6.1,2.2
2010,6,23,25.7,80,0,1.9
2010,6,24,30.9,49,8.9,2.1
2010,6,25,25.3,71,0,1.4
2010,6,26,26.3,88,0,1.3
2010,6,27,30.6,80,4.7,2.5
2010,6,28,32.8,71,8.2,3.1
2010,6,29,31.2,72,4.7,3.6
2010,6,30,32,66,7.7,2.4
2010,7,1,32.2,66,5,2.3
2010,7,2,30.9,72,0.9,1.9
2010,7,3,27.4,87,0,2.1
2010,7,4,31.2,72,5.7,3.1
2010,7,5,32.2,66,6.1,2.3
2010,7,6,31.3,69,4.4,2.4
2010,7,7,29.8,77,0.3,1.8
2010,7,8,33.1,68,9.3,2.3
2010,7,9,26.8,79,0.2,1.9
2010,7,10,30.9,67,8.2,1.8
2010,7,11,28.6,76,0,3
2010,7,12,28.5,79,2.1,4.6
2010,7,13,29.5,82,0.2,2.1
2010,7,14,26.6,88,0,2.2
2010,7,15,30,81,1.8,2
2010,7,16,32.8,75,6.1,1.5
2010,7,17,32.9,68,12,2.3
2010,7,18,32.8,66,11.9,2.6
2010,7,19,32.9,65,12.4,2.7
2010,7,20,33.9,61,13.4,3.1
2010,7,21,34.2,61,13.3,2.8
2010,7,22,35.3,60,12.5,2.3
2010,7,23,36,59,11.4,2.5
2010,7,24,35.6,58,12.3,2.4
2010,7,25,36.7,55,11.7,2.3
2010,7,26,34.9,62,10.7,3.1
2010,7,27,34.6,60,11.2,3.3
2010,7,28,33.3,61,1.2,2.8
2010,7,29,28.5,83,0.8,2.3
2010,7,30,33.5,69,6.4,2.8
2010,7,31,34,67,4.9,2.9
2010,8,1,34.8,63,9.1,2.9
2010,8,2,36.4,61,8.2,2
2010,8,3,35.6,67,6.1,2.2
2010,8,4,36.5,58,8.3,2.3
2010,8,5,35.8,64,9.9,2.6
2010,8,6,35.9,62,10,2.6
2010,8,7,32.9,62,6.9,1.9
2010,8,8,34.9,58,9.3,2
2010,8,9,33.5,69,5.8,2.3
2010,8,10,33.4,69,2,2.3
2010,8,11,34.6,61,5.9,2.9
2010,8,12,30.7,72,0.5,4
2010,8,13,34.3,67,5.6,2.3
2010,8,14,32.9,69,1.4,3
2010,8,15,34.5,65,8.6,3.7
2010,8,16,35,62,10.5,2.9
2010,8,17,36.4,59,11.2,2.1
2010,8,18,37.3,54,12.2,2.1
2010,8,19,36.6,60,9.2,2.9
2010,8,20,35.8,62,8,2
2010,8,21,36.2,65,8.1,2.8
2010,8,22,35.6,63,8.8,2.4
2010,8,23,36.8,66,5.9,2.4
2010,8,24,35.7,62,10.2,3.1
2010,8,25,35,61,8.5,3.2
2010,8,26,35,58,11.1,2.5
2010,8,27,36.2,62,8.5,2.4
2010,8,28,36.9,59,11.4,2.2
2010,8,29,37.4,60,10.8,2.7
2010,8,30,34.4,64,9.1,2.5
2010,8,31,35.5,60,12.3,2.7
2010,9,1,35.7,62,8.8,2.6
2010,9,2,34.2,62,3.1,2
2010,9,3,35.6,64,8.1,2.3
2010,9,4,35.8,61,10.7,2.7
2010,9,5,36.2,60,7.4,2.1
2010,9,6,35.4,56,9.7,2.7
2010,9,7,34.6,56,5,3.5
2010,9,8,33.3,64,2.6,4.5
2010,9,9,33.3,52,11,2
2010,9,10,33.9,54,11.9,2.3
2010,9,11,35.3,59,9.9,2.4
2010,9,12,35.2,61,9.6,3.1
2010,9,13,32.3,61,5.3,4.1
2010,9,14,30.7,60,2.9,1.8
2010,9,15,29.4,71,1.3,1.5
2010,9,16,28.5,73,2.6,1.5
2010,9,17,30.7,55,9.3,2
2010,9,18,31.6,56,11.5,1.8
2010,9,19,31.9,53,9.1,2
2010,9,20,29.8,59,1,1.7
2010,9,21,32.1,64,5.1,2.7
2010,9,22,33.3,63,7.8,3.7
2010,9,23,27.8,75,0.4,2.4
2010,9,24,22.6,62,0,2.2
2010,9,25,26.8,51,6.9,2.5
2010,9,26,27.4,56,8.9,1.8
2010,9,27,26.6,71,1.2,2
2010,9,28,27.3,68,4.5,2.5
2010,9,29,25.4,50,6.7,1.9
2010,9,30,20.4,82,0,1.6
2011,5,1,19.3,80,0,1.6
2011,5,2,23.1,47,10.3,2.2
2011,5,3,20.4,51,0,1.8
2011,5,4,23,52,8.1,2.2
2011,5,5,23.7,47,7.9,2.1
2011,5,6,24.9,57,7.4,2.1
2011,5,7,27,64,8.2,3.5
2011,5,8,26.2,62,8.3,3.3
2011,5,9,27.1,56,8.6,2.8
2011,5,10,25.5,87,0.6,3
2011,5,11,23,94,0,2.3
2011,5,12,22.8,88,0.1,2.2
2011,5,13,22.8,57,11.4,4.8
2011,5,14,24.1,40,11.8,4.8
2011,5,15,24.8,37,11.5,3
2011,5,16,25.6,49,7.6,2.7
2011,5,17,25.1,54,8.4,2.4
2011,5,18,25.4,49,12.6,1.8
2011,5,19,26.3,53,12.7,2.8
2011,5,20,26.6,59,12.3,3
2011,5,21,27.8,70,8.4,2.6
2011,5,22,24.2,72,2.1,2.4
2011,5,23,16.7,84,0,2.6
2011,5,24,23.1,75,6.5,2.9
2011,5,25,26.7,59,10.5,2.4
2011,5,26,24.9,61,2.1,3.9
2011,5,27,20.8,74,0,3.7
2011,5,28,19.7,94,0,2
2011,5,29,20.1,93,0,3.5
2011,5,30,21.3,74,3.8,4.6
2011,5,31,23,64,4.5,2.2
2011,6,1,20,87,0,2
2011,6,2,24.1,81,2.1,1.8
2011,6,3,26.7,72,6,1.8
2011,6,4,27.9,70,8.7,2.7
2011,6,5,25,72,1.8,2.6
2011,6,6,27.6,58,11,1.9
2011,6,7,24.8,63,0,2.3
2011,6,8,27.2,71,6.5,2.8
2011,6,9,27.3,75,3.9,2.8
2011,6,10,25.3,82,0,1.6
2011,6,11,24.5,83,0.6,2.1
2011,6,12,24.9,80,0,1.8
2011,6,13,25.2,76,2.9,2.1
2011,6,14,27.9,62,5.3,2.1
2011,6,15,27.3,55,2,1.8
2011,6,16,21.9,85,0,2.7
2011,6,17,26.2,78,1,2.1
2011,6,18,23.7,89,0,1.2
2011,6,19,25.9,85,0,1.4
2011,6,20,24.9,92,0,1.5
2011,6,21,29.4,81,8.8,2.7
2011,6,22,31.2,76,4.6,2.2
2011,6,23,33.4,73,8.9,3.3
2011,6,24,33,70,9.8,3.8
2011,6,25,33.6,72,11.4,3.5
2011,6,26,34.8,63,7.5,2.6
2011,6,27,33,58,5.3,4.6
2011,6,28,34.8,66,13,3.6
2011,6,29,35.4,63,13.6,2.7
2011,6,30,34,63,7.8,3
2011,7,1,28.5,78,0.1,2.8
2011,7,2,30.3,73,1.4,2.5
2011,7,3,31.5,73,3.4,2.4
2011,7,4,32.7,76,0.8,3.5
2011,7,5,31,72,9.4,3.2
2011,7,6,32.5,72,5.4,2.1
2011,7,7,26.2,93,0,2.4
2011,7,8,33.7,77,10.2,2.3
2011,7,9,33.7,68,9.9,2.7
2011,7,10,35.2,64,11.2,2.5
2011,7,11,33.3,70,9.9,2.5
2011,7,12,30.7,81,3.8,1.9
2011,7,13,32.2,71,12.5,2.6
2011,7,14,32.9,63,10,3
2011,7,15,33.8,61,9.6,2.2
2011,7,16,34.9,65,12.7,2.4
2011,7,17,35,62,9.3,2.5
2011,7,18,29.2,87,0,3.8
2011,7,19,28.2,82,0,5.1
2011,7,20,30.9,73,1.6,3.9
2011,7,21,28.6,71,0,2
2011,7,22,27.5,75,1.1,2.2
2011,7,23,31.7,67,9.3,2.2
2011,7,24,32,66,9.9,2.1
2011,7,25,31.6,70,5.9,2.2
2011,7,26,32.2,70,7.9,2.9
2011,7,27,32.7,67,3.1,3.5
2011,7,28,33,72,8.5,3.2
2011,7,29,33.5,70,7.1,2.3
2011,7,30,31.2,69,4.3,2.1
2011,7,31,33.3,67,7.1,1.9
2011,8,1,31.7,72,7,2.5
2011,8,2,32.1,72,8,2.6
2011,8,3,33.5,67,7.9,2.3
2011,8,4,34.3,62,9,3.2
2011,8,5,31.2,80,1,3.1
2011,8,6,32.9,73,9.5,2.5
2011,8,7,33.6,67,11.4,2.5
2011,8,8,34,66,10.3,2.8
2011,8,9,35.6,66,10.2,2.3
2011,8,10,35.6,66,11.3,3
2011,8,11,34.4,65,10.6,3.3
2011,8,12,34.5,64,8.4,2.3
2011,8,13,36.2,62,11.4,2.5
2011,8,14,34.4,67,10.3,3.3
2011,8,15,33.8,66,9,3.2
2011,8,16,33.9,67,9.5,3.5
2011,8,17,34.4,67,5.8,3.2
2011,8,18,35.1,68,7.8,3.7
2011,8,19,31.5,70,2.7,3
2011,8,20,29.5,74,1.1,1.6
2011,8,21,26.7,88,0,1.5
2011,8,22,31.8,70,4.7,1.6
2011,8,23,33.3,73,5,2.5
2011,8,24,34.6,68,9.2,2.2
2011,8,25,32.6,74,3.6,1.8
2011,8,26,33.7,69,7.6,2.3
2011,8,27,34.6,82,5.8,1.7
2011,8,28,34.1,69,10.5,2
2011,8,29,34.3,63,10.8,2.1
2011,8,30,34.1,57,10.2,3.1
2011,8,31,32.9,69,7.4,5
2011,9,1,29.9,83,1.3,4.9
2011,9,2,28.4,79,0,6.8
2011,9,3,29.3,78,0,4.8
2011,9,4,27.4,89,0,2.6
2011,9,5,27.9,80,0.7,2
2011,9,6,29.2,57,8.7,2.4
2011,9,7,30.1,54,12.4,2
2011,9,8,31.2,60,11.2,2.1
2011,9,9,33.3,67,9.8,2.4
2011,9,10,33.3,73,11.6,2.5
2011,9,11,32.9,70,8.1,2.1
2011,9,12,33.2,65,10.8,2.3
2011,9,13,33.8,65,10.6,2.4
2011,9,14,34.8,66,9.2,2.2
2011,9,15,34.7,62,7.7,2.5
2011,9,16,32.4,73,4.4,3.9
2011,9,17,31,87,2.4,1.5
2011,9,18,33.1,76,9.5,2.4
2011,9,19,31.9,75,7.6,2.6
2011,9,20,22.9,91,0,2.5
2011,9,21,25.6,84,0.4,3.9
2011,9,22,24.2,65,2.2,3.2
2011,9,23,26.1,54,9.7,1.9
2011,9,24,25.7,60,11.6,1.7
2011,9,25,26.7,64,4.2,2.6
2011,9,26,23.8,69,0.4,2.8
2011,9,27,28.7,60,10.6,2
2011,9,28,28.6,58,10.4,1.8
2011,9,29,28.3,63,8.7,2.4
2011,9,30,28.1,74,0,3.2
2012,5,1,26.7,66,4.7,5.1
2012,5,2,21,78,0,6.6
2012,5,3,24.1,71,2.1,2.6
2012,5,4,21.6,62,1.6,4.2
2012,5,5,25.2,58,12.4,2.5
2012,5,6,22.9,58,5.1,2.5
2012,5,7,24.4,56,4,2
2012,5,8,26,55,5.1,1.9
2012,5,9,25.7,63,3,1.5
2012,5,10,23,53,10.6,2.7
2012,5,11,18.8,55,2.2,3
2012,5,12,18.3,55,6.5,2.8
2012,5,13,21.9,48,10.9,1.6
2012,5,14,25.4,50,9.7,2.2
2012,5,15,20.9,84,0,2
2012,5,16,24.7,58,11.2,2.4
2012,5,17,28,51,9.8,2.7
2012,5,18,23.7,47,9.8,2.9
2012,5,19,27.1,43,9.4,2
2012,5,20,24.5,55,0.1,2.8
2012,5,21,25.4,56,2.2,4.3
2012,5,22,24.4,61,0.2,2.3
2012,5,23,27.5,51,7.5,1.9
2012,5,24,27.1,44,4.8,1.7
2012,5,25,21.5,64,0,1.6
2012,5,26,28.3,57,7.9,1.7
2012,5,27,29.3,55,13,2.4
2012,5,28,28.4,60,9.8,2.8
2012,5,29,25.8,68,6.1,2.1
2012,5,30,24.2,61,7,1.9
2012,5,31,27.5,61,7.4,2.6
2012,6,1,28.3,58,9.3,2.1
2012,6,2,27.2,60,1.2,1.8
2012,6,3,26.5,62,1.3,2.9
2012,6,4,27.2,62,6.4,2.2
2012,6,5,22.8,67,0,2.6
2012,6,6,29.7,57,5.7,3
2012,6,7,30.1,56,7.9,2.2
2012,6,8,27.7,77,2,2
2012,6,9,25.4,79,0.9,2.3
2012,6,10,26,62,4.8,2.3
2012,6,11,27.6,65,6.6,2.1
2012,6,12,22.4,77,0,3.5
2012,6,13,26.3,65,0.9,1.6
2012,6,14,30.9,61,11.7,2.3
2012,6,15,28.8,64,4.9,2.7
2012,6,16,26.5,89,0.2,2.7
2012,6,17,28.9,74,5.2,2.4
2012,6,18,29.7,65,1.9,1.7
2012,6,19,25.8,84,0,3.7
2012,6,20,25.9,72,1.3,3.3
2012,6,21,22.4,88,0,2.3
2012,6,22,26.7,70,5.3,2.3
2012,6,23,27.3,60,4.8,1.7
2012,6,24,28.2,69,2,1.7
2012,6,25,29.4,71,5.9,2.9
2012,6,26,28.7,62,11.5,3.4
2012,6,27,27.3,55,2.1,2.1
2012,6,28,26.6,68,2.3,4.8
2012,6,29,30.8,64,13.1,3
2012,6,30,29.4,81,2.6,1.5
2012,7,1,26.4,92,0.3,1.6
2012,7,2,30.9,67,8.3,2.2
2012,7,3,26,87,0,2
2012,7,4,29.6,75,4.3,2.6
2012,7,5,25.4,83,0,2.5
2012,7,6,28.5,85,0.7,2.5
2012,7,7,27.9,77,2.9,3.2
2012,7,8,29.1,65,8.3,1.9
2012,7,9,32.3,64,11.9,2.7
2012,7,10,32.2,65,10.5,2.8
2012,7,11,30.7,65,3.5,1.9
2012,7,12,29.7,81,0.1,3.3
2012,7,13,31.2,81,1,1.8
2012,7,14,32.2,74,3.4,2.4
2012,7,15,34.1,68,6,3.1
2012,7,16,33.6,67,12.4,3.3
2012,7,17,34.9,64,12.1,2.7
2012,7,18,33.4,65,13.1,3
2012,7,19,32.5,69,10.4,3.4
