year,month,day,humidity,temp,sun,wind
2020,6,22,56,28.6,2.9,2.9
2020,6,23,55,32.8,12.7,2.1
2020,6,24,60,32,5.8,2.9
2020,6,25,75,27.3,0.1,2
2020,6,26,72,32.6,2.3,2.4
2020,6,27,65,30.7,1.3,1.7
2020,6,28,74,28.6,3.3,2.2
2020,6,29,60,31.1,9.9,1.7
2020,6,30,88,26.4,0,2
2020,7,1,68,29.7,3.9,3.1
2020,7,2,65,27.4,2,2
2020,7,3,82,23.6,0,1.5
2020,7,4,89,26.9,0.2,2.4
2020,7,5,74,31.6,3.1,2.1
2020,7,6,91,26.2,0,2.7
2020,7,7,85,29,0,2.7
2020,7,8,83,29.6,1.3,1.8
2020,7,9,83,28.3,0.1,1.7
2020,7,10,89,27.8,0.1,1.3
2020,7,11,89,30,0.2,2.2
2020,7,12,70,28.1,2.5,2.9
2020,7,13,86,21.6,0,1.4
2020,7,14,88,26.5,0.8,2.6
2020,7,15,75,26.4,0.2,2.1
2020,7,16,69,29.8,4.1,1.8
2020,7,17,83,26.6,0,1.5
2020,7,18,74,31.3,3.9,1.7
2020,7,19,62,34.6,10.1,2
2020,7,20,65,35.6,6.3,2
2020,7,21,73,36.1,6.3,2
2020,7,22,65,31.8,7.5,2.4
2020,7,23,75,28.4,0,1.6
2020,7,24,79,29.4,0,1.5
2020,7,25,91,27.5,0,1.4
2020,7,26,89,29.1,0.3,1.4
2020,7,27,82,31.3,0.6,1.5
2020,7,28,82,31.1,0.2,2.1
2020,7,29,82,31.6,1.4,1.4
2020,7,30,84,32.2,2.7,1.4
2020,7,31,70,34.7,5.8,1.9
2020,8,1,62,34.5,10.1,1.8
2020,8,2,67,34.3,5.8,1.7
2020,8,3,66,34.6,5.1,2.1
2020,8,4,62,35.8,4.5,1.8
2020,8,5,61,36.5,11.5,1.8
2020,8,6,58,36,11.1,2.2
2020,8,7,67,33.1,1.3,2.4
2020,8,8,66,34.2,1.7,2.1
2020,8,9,61,36,8.6,2.8
2020,8,10,59,37.2,6.5,2.5
2020,8,11,62,37.1,5.8,2.9
2020,8,12,71,36.5,4.9,2.1
2020,8,13,75,34.9,4.2,1.7
2020,8,14,63,37.2,9.7,1.9
2020,8,15,63,38.3,9.3,2.1
2020,8,16,61,37.8,10.7,2.3
2020,8,17,57,38.7,12.1,2.5
2020,8,18,58,36.3,9.7,2.8
2020,8,19,53,38.3,12.3,1.7
2020,8,20,59,38.6,10.5,2
2020,8,21,61,38.8,8.5,2.2
2020,8,22,67,36.8,6.8,2
2020,8,23,65,34.6,8.7,1.9
2020,8,24,63,36.4,10.2,1.8
2020,8,25,60,37.3,9.9,2.3
2020,8,26,60,36,5.9,2.6
2020,8,27,67,34.8,2.7,2.7
2020,8,28,78,32.6,1.9,1.6
2020,8,29,68,36.8,7.7,1.6
2020,8,30,63,37,10.5,1.9
2020,8,31,63,36.4,8.4,1.9
2020,9,1,68,35.5,8.1,2.5
2020,9,2,70,34.4,3.2,3.4
2020,9,3,68,32.7,1.3,2.5
2020,9,4,75,33.5,4,1.5
2020,9,5,65,36.6,9.8,1.9
2020,9,6,74,31.8,1.8,3.5
2020,9,7,67,34.6,4.8,3.9
2020,9,8,56,34.1,8.8,2.9
2020,9,9,67,29.1,0.8,1.5
2020,9,10,83,28.4,1,1.6
2020,9,11,79,31.3,3.3,1.7
2020,9,12,70,32.7,4.9,2.2
2020,9,13,76,30.7,0.8,2.3
2020,9,14,64,27.9,9.1,2.6
2020,9,15,64,30.5,11.2,1.6
2020,9,16,66,30.9,3.1,1.8
2020,9,17,76,30.9,0.7,1.7
2020,9,18,75,30.5,0.5,3
2020,9,19,56,28.9,6.7,2.4
2020,9,20,56,27.3,2.5,1.5
2020,9,21,53,28.6,10.1,2.5
2020,9,22,61,27.9,4.4,2.1
2020,9,23,59,30.8,6.5,2.6
2020,9,24,70,29.1,0.1,1.4
2020,9,25,91,23.2,0,1.3
2020,9,26,82,26.3,0.3,1.4
2020,9,27,70,25.4,6.4,2.8
2020,9,28,66,26.2,7.5,2.4
2020,9,29,70,26.8,4.8,1.8
2020,9,30,69,26,4.2,1.7
2021,5,1,69,25.9,4.2,2.7
2021,5,2,64,15.9,3.3,2.9
2021,5,3,58,21.9,8.3,2.1
2021,5,4,50,26.2,9.3,2
2021,5,5,83,17.8,0,1.4
2021,5,6,60,26.6,12.2,1.8
2021,5,7,69,20,0.3,1.5
2021,5,8,72,23.8,2,1.6
2021,5,9,60,27,5.3,2.6
2021,5,10,48,26.6,9.2,2.1
2021,5,11,57,23.1,3.3,2.1
2021,5,12,71,21.1,0,2.9
2021,5,13,70,25.2,2.2,2.5
2021,5,14,67,30.2,5.7,1.6
2021,5,15,66,27.4,3.5,2.8
2021,5,16,83,21.5,0,2.2
2021,5,17,90,24.6,0,2.5
2021,5,18,84,25.1,0,1.3
2021,5,19,88,22.7,0,1.1
2021,5,20,88,21.6,0,1.7
2021,5,21,87,23.9,0,3
2021,5,22,77,22.6,0.9,1.8
2021,5,23,66,28.9,10.6,1.7
2021,5,24,73,25.6,0.1,1.4
2021,5,25,59,26.7,9.3,2.9
2021,5,26,45,24,2.9,1.9
2021,5,27,85,18.3,0,1.9
2021,5,28,71,25.3,3.8,1.7
2021,5,29,60,28.6,8.7,2.6
2021,5,30,51,28.4,12,2.4
2021,5,31,45,29.5,12.2,1.7
2021,6,1,46,31.2,12.9,1.9
2021,6,2,61,28.1,2.3,2.7
2021,6,3,63,28.1,4.4,3.2
2021,6,4,87,22.8,0,1.5
2021,6,5,66,24.8,1.8,1.8
2021,6,6,59,29.1,4.7,1.6
2021,6,7,53,32.6,10,2
2021,6,8,49,32.6,11.3,2.2
2021,6,9,51,32.1,13,2
2021,6,10,50,33.6,12.6,2.3
2021,6,11,53,30.3,4.8,2.9
2021,6,12,56,29.4,1.6,2.2
2021,6,13,74,24.7,0,1.6
2021,6,14,73,28.9,5.1,1.8
2021,6,15,73,31.7,4.9,1.7
2021,6,16,83,24.1,0,2
2021,6,17,64,30.1,9.6,2.1
2021,6,18,74,25.1,0.4,1.5
2021,6,19,91,22.6,0,1.3
2021,6,20,66,28.7,6,2.5
2021,6,21,49,32.7,12.1,1.8
2021,6,22,67,28.1,0.3,1.9
2021,6,23,63,30.7,7.1,1.9
2021,6,24,65,31.7,8.4,2
2021,6,25,71,30.2,3.1,2.1
2021,6,26,73,27.4,0.5,1.5
2021,6,27,74,25.6,0,1.8
2021,6,28,67,30,5.3,2.2
2021,6,29,76,29.3,2.8,2
2021,6,30,73,30.8,4.6,2.2
2021,7,1,81,25.6,0,2.2
2021,7,2,87,27.6,0.1,1.3
2021,7,3,77,31.4,5,2
2021,7,4,77,32.1,0.6,1.9
2021,7,5,76,30.6,0,2.2
2021,7,6,70,32.4,0.4,1.9
2021,7,7,90,28.4,0,1.8
2021,7,8,94,26.7,0,1.3
2021,7,9,85,29.8,0.5,1.8
2021,7,10,77,32.5,1.8,1.8
2021,7,11,76,34,5.4,1.8
2021,7,12,76,29.9,1.4,1.6
2021,7,13,76,32.7,5.4,1.6
2021,7,14,80,30.7,1.8,1.4
2021,7,15,78,32.1,4.5,1.6
2021,7,16,74,30.7,0.6,2.4
2021,7,17,65,32.4,7,3.5
2021,7,18,72,33.1,3.6,2.8
2021,7,19,63,37.2,12.4,1.9
2021,7,20,59,37.3,11.1,2.1
2021,7,21,53,35.9,13.1,2.9
2021,7,22,54,36.3,12.8,2.9
2021,7,23,59,36.1,11.1,2.4
2021,7,24,59,36.3,11,2.3
2021,7,25,57,35.5,7.9,2.5
2021,7,26,57,36.4,8.8,2.4
2021,7,27,63,34.1,3.9,2.8
2021,7,28,70,32.7,2.7,1.8
2021,7,29,67,35.2,4.9,1.8
2021,7,30,64,36,7,1.9
2021,7,31,71,35.1,7.6,1.9
2021,8,1,70,34.7,5.7,1.7
2021,8,2,60,34.8,7.4,2.4
2021,8,3,80,30.8,0.1,2.2
2021,8,4,66,36.6,8,1.8
2021,8,5,57,38.7,12.7,2.2
2021,8,6,64,34.8,4.1,3
2021,8,7,64,34.9,5.7,3.1
2021,8,8,64,37.8,9.2,2.1
2021,8,9,77,32.3,1.7,4.7
2021,8,10,70,30.8,4.1,2.6
2021,8,11,68,30.4,3.5,1.6
2021,8,12,88,26.9,0,1.3
2021,8,13,94,26.2,0,1.2
2021,8,14,93,27.2,0,2.6
2021,8,15,79,29.6,3.4,2.1
2021,8,16,78,29.4,0.4,1.5
2021,8,17,91,25.8,0,1.2
2021,8,18,86,29.3,1.7,1.3
2021,8,19,90,25.3,0,1.3
2021,8,20,84,30.9,3.4,1.7
2021,8,21,83,28.8,0.1,1.4
2021,8,22,82,33.2,2.2,1.7
2021,8,23,77,33.2,3.1,1.7
2021,8,24,73,32.7,1.7,2.1
2021,8,25,68,34.8,5.5,3
2021,8,26,70,33.4,4.4,1.9
2021,8,27,59,36,9.8,1.9
2021,8,28,62,36.2,8.9,2.1
2021,8,29,65,35.5,6.3,2
2021,8,30,68,35.8,6.5,2
2021,8,31,59,33.6,8.4,2.1
2021,9,1,64,31.3,0.4,1.7
2021,9,2,84,27.7,0,2
2021,9,3,89,23.8,0,1.2
2021,9,4,84,27.2,0.3,1.5
2021,9,5,68,31.8,7.2,1.6
2021,9,6,63,31.4,8.6,2.2
2021,9,7,68,29,4.2,2.1
2021,9,8,75,26.6,0.9,2.3
2021,9,9,76,30.5,4.8,1.8
2021,9,10,64,32.4,10.3,1.7
2021,9,11,75,29.2,1.9,1.4
2021,9,12,77,27,0.2,1.4
2021,9,13,65,29,3.5,1.9
2021,9,14,82,23,0,1.1
2021,9,15,74,29.4,3.3,1.9
2021,9,16,70,27.3,0.9,1.9
2021,9,17,78,25.8,0,2.3
2021,9,18,79,30.1,2.1,2.7
2021,9,19,66,29.6,6.1,2.8
2021,9,20,68,31.2,2.9,1.8
2021,9,21,65,29.5,6.5,2.9
2021,9,22,74,32.7,3.8,2.1
2021,9,23,69,30.8,5.9,2.2
2021,9,24,63,29,6.3,2.4
2021,9,25,67,29.7,9.3,2.1
2021,9,26,85,23.6,0,2
2021,9,27,64,28.5,10.6,2.3
2021,9,28,66,28.1,2.2,2.1
2021,9,29,65,29.3,3.1,2.8
2021,9,30,68,28.4,3.3,2.5
