year,month,day,temp,humidity,sun,wind
2009,6,29,28.4,80,0,2.3
2009,6,30,27.3,87,0,1.5
2009,7,1,27.9,85,0,2.6
2009,7,2,27.7,77,2.5,1.7
2009,7,3,26.7,77,0.5,1.8
2009,7,4,28.2,73,5.8,2.1
2009,7,5,30.9,75,5.8,1.8
2009,7,6,31,71,7.9,2.9
2009,7,7,31.4,63,2.4,3.3
2009,7,8,28.4,77,0,2.2
2009,7,9,32.7,60,4.1,4.3
2009,7,10,29.5,79,0,2.3
2009,7,11,31.2,83,1.7,1.6
2009,7,12,32.6,66,4.6,3.2
2009,7,13,34.3,60,5,2.7
2009,7,14,34.5,60,10.1,3.4
2009,7,15,33.3,65,3.3,3.6
2009,7,16,31.2,65,0.2,2.5
2009,7,17,34.1,60,1.1,2.7
2009,7,18,34.8,57,7.9,3.7
2009,7,19,34.3,59,2.7,3.2
2009,7,20,32,70,0.6,2.4
2009,7,21,32.4,71,0.1,2.7
2009,7,22,29.4,74,5.5,3.2
2009,7,23,29.5,69,7.7,2.4
2009,7,24,27.4,84,0,2.6
2009,7,25,28.2,86,0.6,2.4
2009,7,26,27,87,1.1,2.6
2009,7,27,27.8,80,1.1,3.5
2009,7,28,30.2,78,0.9,1.9
2009,7,29,29,79,0,3.7
2009,7,30,27.5,77,0.1,4
2009,7,31,29.1,76,3.8,3.2
2009,8,1,28,79,0.5,3.9
2009,8,2,29.3,78,3.2,2.9
2009,8,3,30.3,79,4.2,1.9
2009,8,4,28.9,79,1.4,4
2009,8,5,30.6,76,5.8,3
2009,8,6,33,72,4.2,1.8
2009,8,7,32.8,73,10.1,2.3
2009,8,8,33.5,76,8.8,2.5
2009,8,9,30,76,1,2.4
2009,8,10,29.1,82,0.8,2.8
2009,8,11,32.4,74,6,1.7
2009,8,12,33.7,69,3.7,3.2
2009,8,13,30.9,75,1.3,2.7
2009,8,14,32.8,74,5.6,2.2
2009,8,15,31.6,82,2.6,1.9
2009,8,16,31.6,77,5.9,1.9
2009,8,17,33.4,66,6.5,1.6
2009,8,18,32.5,57,11.4,2.2
2009,8,19,33.4,62,11.2,1.9
2009,8,20,34.5,63,9.1,1.9
2009,8,21,34.9,65,7.8,2.3
2009,8,22,33,71,5.1,1.6
2009,8,23,32.1,63,8.5,2.4
2009,8,24,31.3,61,12.1,3.2
2009,8,25,29.9,57,12.5,3.4
2009,8,26,30.6,54,12.4,1.8
2009,8,27,33.9,53,10.8,2.1
2009,8,28,30,66,0.3,1.8
2009,8,29,31.5,73,7.7,2.9
2009,8,30,29.8,73,5.8,3.4
2009,8,31,29.5,70,1.9,4
2009,9,1,29.9,59,11.5,4
2009,9,2,30,65,10.9,3.4
2009,9,3,32.3,70,8.3,2.1
2009,9,4,32.5,72,11,2.7
2009,9,5,31,75,3.5,3.2
2009,9,6,30.5,72,9.2,2.9
2009,9,7,29.9,69,10.6,2.9
2009,9,8,27.7,70,1.4,3.1
2009,9,9,29,63,12,3.6
2009,9,10,30.6,56,11.8,2.1
2009,9,11,32.2,54,6.1,1.6
2009,9,12,25.9,77,0.7,1.7
2009,9,13,28.6,64,9.9,2.4
2009,9,14,27.7,65,1.6,1.4
2009,9,15,26.8,68,4,2.2
